"group"	"r.squared"	"i"
"Conserved methylation
amongst tubeworms"	0.255065986440492	251
"Conserved methylation
across families"	0.321573739442646	251
"Contrasting methylation
amongst tubeworms"	0.201745863864048	251
"Contrasting methylation
across families"	0.228246145621976	252
"Conserved methylation
amongst tubeworms"	0.279457739394083	252
"Conserved methylation
across families"	0.315293147443015	252
"Contrasting methylation
amongst tubeworms"	0.187760207569945	252
"Contrasting methylation
across families"	0.216261437494613	253
"Conserved methylation
amongst tubeworms"	0.290720993726093	253
"Conserved methylation
across families"	0.315704726940509	253
"Contrasting methylation
amongst tubeworms"	0.201431427086835	253
"Contrasting methylation
across families"	0.23385441971059	254
"Conserved methylation
amongst tubeworms"	0.271297882372304	254
"Conserved methylation
across families"	0.296265935730476	254
"Contrasting methylation
amongst tubeworms"	0.176444379424083	254
"Contrasting methylation
across families"	0.212983839646167	255
"Conserved methylation
amongst tubeworms"	0.286708873054779	255
"Conserved methylation
across families"	0.311524225906242	255
"Contrasting methylation
amongst tubeworms"	0.183793111066236	255
"Contrasting methylation
across families"	0.221506452578967	256
"Conserved methylation
across families"	0.309102049465769	256
"Conserved methylation
amongst tubeworms"	0.276562397670575	256
"Contrasting methylation
amongst tubeworms"	0.187556591744572	256
"Contrasting methylation
across families"	0.215540249392939	257
"Conserved methylation
across families"	0.324519907236529	257
"Conserved methylation
amongst tubeworms"	0.275161194664444	257
"Contrasting methylation
amongst tubeworms"	0.185671867183898	257
"Contrasting methylation
across families"	0.219579702406072	258
"Conserved methylation
amongst tubeworms"	0.268167663275729	258
"Conserved methylation
across families"	0.326959164021516	258
"Contrasting methylation
amongst tubeworms"	0.186802225032638	258
"Contrasting methylation
across families"	0.20918261087019	259
"Conserved methylation
amongst tubeworms"	0.274730688628467	259
"Conserved methylation
across families"	0.309821723880511	259
"Contrasting methylation
amongst tubeworms"	0.17707879994452	259
"Contrasting methylation
across families"	0.209917341572932	260
"Conserved methylation
amongst tubeworms"	0.27459971245367	260
"Conserved methylation
across families"	0.330502879701736	260
"Contrasting methylation
amongst tubeworms"	0.196858383162452	260
"Contrasting methylation
across families"	0.249945587004719	261
"Conserved methylation
amongst tubeworms"	0.289477242490355	261
"Conserved methylation
across families"	0.330477255868598	261
"Contrasting methylation
amongst tubeworms"	0.207685572076559	261
"Contrasting methylation
across families"	0.215171774594481	262
"Conserved methylation
amongst tubeworms"	0.275434250246897	262
"Conserved methylation
across families"	0.315168945572719	262
"Contrasting methylation
amongst tubeworms"	0.197746548900984	262
"Contrasting methylation
across families"	0.234612043502254	263
"Conserved methylation
amongst tubeworms"	0.287078065916076	263
"Contrasting methylation
amongst tubeworms"	0.194599090635816	263
"Conserved methylation
across families"	0.312169667708499	263
"Contrasting methylation
across families"	0.206832118379675	264
"Conserved methylation
amongst tubeworms"	0.276786911375853	264
"Conserved methylation
across families"	0.318633425677509	264
"Contrasting methylation
amongst tubeworms"	0.203640170321733	264
"Contrasting methylation
across families"	0.240498830352139	265
"Conserved methylation
amongst tubeworms"	0.269756905775573	265
"Conserved methylation
across families"	0.314470336814963	265
"Contrasting methylation
amongst tubeworms"	0.181881560015305	265
"Contrasting methylation
across families"	0.230330926094451	266
"Conserved methylation
amongst tubeworms"	0.286326218538548	266
"Conserved methylation
across families"	0.279158570777988	266
"Contrasting methylation
amongst tubeworms"	0.184066461208776	266
"Conserved methylation
amongst tubeworms"	0.259748846623935	267
"Conserved methylation
across families"	0.313015177583912	267
"Contrasting methylation
amongst tubeworms"	0.226602381126613	267
"Contrasting methylation
across families"	0.256735254214159	267
"Contrasting methylation
across families"	0.210901264861678	268
"Conserved methylation
amongst tubeworms"	0.256982659793381	268
"Conserved methylation
across families"	0.287609111504714	268
"Contrasting methylation
amongst tubeworms"	0.180972185270736	268
"Conserved methylation
amongst tubeworms"	0.249868738908458	269
"Conserved methylation
across families"	0.299789921432962	269
"Contrasting methylation
amongst tubeworms"	0.182593548619598	269
"Contrasting methylation
across families"	0.218609433820812	269
"Contrasting methylation
across families"	0.224025937192196	270
"Conserved methylation
amongst tubeworms"	0.265441174051483	270
"Conserved methylation
across families"	0.30832650836361	270
"Contrasting methylation
amongst tubeworms"	0.21039068462734	270
"Conserved methylation
amongst tubeworms"	0.253706094540582	271
"Conserved methylation
across families"	0.314503256316052	271
"Contrasting methylation
amongst tubeworms"	0.166302226853222	271
"Contrasting methylation
across families"	0.203899489981458	271
"Conserved methylation
across families"	0.331523240086545	272
"Conserved methylation
amongst tubeworms"	0.273188897537892	272
"Contrasting methylation
amongst tubeworms"	0.188569168610543	272
"Contrasting methylation
across families"	0.227617462192269	272
"Contrasting methylation
across families"	0.224016345485011	273
"Conserved methylation
amongst tubeworms"	0.283908383753038	273
"Conserved methylation
across families"	0.315158592188458	273
"Contrasting methylation
amongst tubeworms"	0.192018303348553	273
"Contrasting methylation
across families"	0.226914178178252	274
"Conserved methylation
amongst tubeworms"	0.267685607907418	274
"Conserved methylation
across families"	0.321622591367981	274
"Contrasting methylation
amongst tubeworms"	0.166383811815627	274
"Contrasting methylation
across families"	0.216348101719016	275
"Conserved methylation
amongst tubeworms"	0.287664789733697	275
"Conserved methylation
across families"	0.326102787461012	275
"Contrasting methylation
amongst tubeworms"	0.190127055432926	275
"Contrasting methylation
across families"	0.191698130590837	276
"Conserved methylation
amongst tubeworms"	0.266388291024476	276
"Conserved methylation
across families"	0.313497076349576	276
"Contrasting methylation
amongst tubeworms"	0.188532680773072	276
"Contrasting methylation
across families"	0.225711151674821	277
"Conserved methylation
amongst tubeworms"	0.256352972747864	277
"Conserved methylation
across families"	0.329798988811059	277
"Contrasting methylation
amongst tubeworms"	0.183737059661973	277
"Contrasting methylation
across families"	0.227934836512475	278
"Conserved methylation
amongst tubeworms"	0.260928458827808	278
"Conserved methylation
across families"	0.35092136746926	278
"Contrasting methylation
amongst tubeworms"	0.2091324812565	278
"Contrasting methylation
across families"	0.199960868159456	279
"Conserved methylation
amongst tubeworms"	0.269116062463024	279
"Conserved methylation
across families"	0.3055003899533	279
"Contrasting methylation
amongst tubeworms"	0.186274698428833	279
"Contrasting methylation
across families"	0.222142240165587	280
"Conserved methylation
amongst tubeworms"	0.294868254294275	280
"Conserved methylation
across families"	0.316125229256551	280
"Contrasting methylation
amongst tubeworms"	0.188494916193366	280
"Contrasting methylation
across families"	0.232939419492828	281
"Conserved methylation
amongst tubeworms"	0.254046700100912	281
"Conserved methylation
across families"	0.30721080270949	281
"Contrasting methylation
amongst tubeworms"	0.193752725799215	281
"Contrasting methylation
across families"	0.235216217942904	282
"Conserved methylation
across families"	0.304042281937361	282
"Conserved methylation
amongst tubeworms"	0.257513614274716	282
"Contrasting methylation
amongst tubeworms"	0.18132082934425	282
"Contrasting methylation
across families"	0.218265242693814	283
"Conserved methylation
amongst tubeworms"	0.260218157783721	283
"Conserved methylation
across families"	0.336636713962154	283
"Contrasting methylation
amongst tubeworms"	0.189150510776364	283
"Contrasting methylation
across families"	0.229539680443773	284
"Conserved methylation
amongst tubeworms"	0.286188875449786	284
"Conserved methylation
across families"	0.346694646530268	284
"Contrasting methylation
amongst tubeworms"	0.18889405715574	284
"Contrasting methylation
across families"	0.212271454772451	285
"Conserved methylation
amongst tubeworms"	0.264690957804022	285
"Conserved methylation
across families"	0.292359682743767	285
"Contrasting methylation
amongst tubeworms"	0.197770521539242	285
"Contrasting methylation
across families"	0.220553710858172	286
"Conserved methylation
amongst tubeworms"	0.290196921681873	286
"Conserved methylation
across families"	0.308337645062891	286
"Contrasting methylation
amongst tubeworms"	0.182212998245262	286
"Contrasting methylation
across families"	0.244432327315996	287
"Conserved methylation
amongst tubeworms"	0.277244127363976	287
"Conserved methylation
across families"	0.320997235087806	287
"Contrasting methylation
amongst tubeworms"	0.186249790820867	287
"Contrasting methylation
across families"	0.205064982667762	288
"Conserved methylation
amongst tubeworms"	0.268536210403455	288
"Conserved methylation
across families"	0.32617535037087	288
"Contrasting methylation
amongst tubeworms"	0.180584648431491	288
"Contrasting methylation
across families"	0.210165264601233	289
"Conserved methylation
amongst tubeworms"	0.27279342271201	289
"Conserved methylation
across families"	0.291478516840515	289
"Contrasting methylation
amongst tubeworms"	0.175442067869225	289
"Contrasting methylation
across families"	0.211586242818967	290
"Conserved methylation
across families"	0.322461749945955	290
"Conserved methylation
amongst tubeworms"	0.281660646022134	290
"Contrasting methylation
amongst tubeworms"	0.187393504662368	290
"Contrasting methylation
across families"	0.198887379724486	291
"Conserved methylation
amongst tubeworms"	0.292727409913292	291
"Conserved methylation
across families"	0.327015650017359	291
"Contrasting methylation
amongst tubeworms"	0.173857347842689	291
"Contrasting methylation
across families"	0.215826693766243	292
"Conserved methylation
amongst tubeworms"	0.274163343567675	292
"Conserved methylation
across families"	0.31389509261146	292
"Contrasting methylation
amongst tubeworms"	0.181237037046612	292
"Contrasting methylation
across families"	0.241347819406061	293
"Conserved methylation
amongst tubeworms"	0.26793012613746	293
"Contrasting methylation
amongst tubeworms"	0.182206081780114	293
"Conserved methylation
across families"	0.315527554135837	293
"Contrasting methylation
across families"	0.207942304397614	294
"Conserved methylation
amongst tubeworms"	0.264991563870682	294
"Contrasting methylation
amongst tubeworms"	0.201991790029928	294
"Conserved methylation
across families"	0.324237843952587	294
"Contrasting methylation
across families"	0.20523664112148	295
"Conserved methylation
amongst tubeworms"	0.284013582012403	295
"Contrasting methylation
amongst tubeworms"	0.184950753893868	295
"Conserved methylation
across families"	0.340966058870127	295
"Contrasting methylation
across families"	0.219878838824404	296
"Conserved methylation
amongst tubeworms"	0.28046867292508	296
"Conserved methylation
across families"	0.307261013012364	296
"Contrasting methylation
amongst tubeworms"	0.209255772112367	296
"Conserved methylation
amongst tubeworms"	0.267105867329407	297
"Conserved methylation
across families"	0.318820515104234	297
"Contrasting methylation
amongst tubeworms"	0.161144053578859	297
"Contrasting methylation
across families"	0.220000067433419	297
"Contrasting methylation
across families"	0.214251447170726	298
"Conserved methylation
amongst tubeworms"	0.280033364368398	298
"Conserved methylation
across families"	0.309329229735091	298
"Contrasting methylation
amongst tubeworms"	0.17439142731788	298
"Contrasting methylation
across families"	0.22044604217556	299
"Conserved methylation
amongst tubeworms"	0.26544026153413	299
"Conserved methylation
across families"	0.302831409762865	299
"Contrasting methylation
amongst tubeworms"	0.184040458267676	299
"Contrasting methylation
across families"	0.218620897200996	300
"Conserved methylation
across families"	0.302552650132925	300
"Conserved methylation
amongst tubeworms"	0.259683342571966	300
"Contrasting methylation
amongst tubeworms"	0.175609841730785	300
"Contrasting methylation
across families"	0.231306110264576	301
"Conserved methylation
amongst tubeworms"	0.266096468638591	301
"Conserved methylation
across families"	0.340083910739631	301
"Contrasting methylation
amongst tubeworms"	0.180719418902623	301
"Conserved methylation
amongst tubeworms"	0.265829511345009	302
"Conserved methylation
across families"	0.319596589920571	302
"Contrasting methylation
amongst tubeworms"	0.184415801099313	302
"Contrasting methylation
across families"	0.233819829868788	302
"Contrasting methylation
across families"	0.228813184264205	303
"Conserved methylation
amongst tubeworms"	0.267476653077826	303
"Contrasting methylation
amongst tubeworms"	0.187283416845886	303
"Conserved methylation
across families"	0.305337285380751	303
"Conserved methylation
amongst tubeworms"	0.294986019181806	304
"Conserved methylation
across families"	0.327577529142989	304
"Contrasting methylation
amongst tubeworms"	0.173712868866282	304
"Contrasting methylation
across families"	0.235261927421714	304
"Contrasting methylation
across families"	0.203945063933923	305
"Conserved methylation
amongst tubeworms"	0.285823088961935	305
"Contrasting methylation
amongst tubeworms"	0.180463348712444	305
"Conserved methylation
across families"	0.322701507469935	305
"Conserved methylation
amongst tubeworms"	0.276827408483856	306
"Conserved methylation
across families"	0.300329011411989	306
"Contrasting methylation
amongst tubeworms"	0.18803684109175	306
"Contrasting methylation
across families"	0.230519883362449	306
"Contrasting methylation
across families"	0.221034780337407	307
"Conserved methylation
amongst tubeworms"	0.271087585803858	307
"Conserved methylation
across families"	0.321098996883216	307
"Contrasting methylation
amongst tubeworms"	0.190588513550881	307
"Contrasting methylation
across families"	0.220679662855584	308
"Conserved methylation
amongst tubeworms"	0.266149992161955	308
"Contrasting methylation
amongst tubeworms"	0.193302152579918	308
"Conserved methylation
across families"	0.294659895991779	308
"Conserved methylation
amongst tubeworms"	0.266899774093844	309
"Conserved methylation
across families"	0.305946085805024	309
"Contrasting methylation
amongst tubeworms"	0.201919929652942	309
"Contrasting methylation
across families"	0.234868979941135	309
"Conserved methylation
amongst tubeworms"	0.295557492856229	310
"Conserved methylation
across families"	0.326210273697433	310
"Contrasting methylation
amongst tubeworms"	0.18143070779124	310
"Contrasting methylation
across families"	0.233150942567215	310
"Conserved methylation
amongst tubeworms"	0.273349598739385	311
"Conserved methylation
across families"	0.325404116037341	311
"Contrasting methylation
amongst tubeworms"	0.178556098915615	311
"Contrasting methylation
across families"	0.233219372539788	311
"Conserved methylation
amongst tubeworms"	0.278173158930108	312
"Conserved methylation
across families"	0.308229565186417	312
"Contrasting methylation
amongst tubeworms"	0.200657488050259	312
"Contrasting methylation
across families"	0.224832352812342	312
"Contrasting methylation
across families"	0.201854840363432	313
"Conserved methylation
amongst tubeworms"	0.279290772081644	313
"Conserved methylation
across families"	0.329231270527557	313
"Contrasting methylation
amongst tubeworms"	0.185612034299634	313
"Contrasting methylation
across families"	0.209779339628538	314
"Conserved methylation
amongst tubeworms"	0.273234032167271	314
"Contrasting methylation
amongst tubeworms"	0.18830694825677	314
"Conserved methylation
across families"	0.316570992582089	314
"Contrasting methylation
across families"	0.205183214280397	315
"Conserved methylation
amongst tubeworms"	0.285254021199065	315
"Contrasting methylation
amongst tubeworms"	0.204871637745158	315
"Conserved methylation
across families"	0.332402794892762	315
"Contrasting methylation
across families"	0.244327744775041	316
"Conserved methylation
amongst tubeworms"	0.265016831166978	316
"Conserved methylation
across families"	0.31411234678723	316
"Contrasting methylation
amongst tubeworms"	0.18579786861806	316
"Contrasting methylation
across families"	0.218316850456647	317
"Conserved methylation
across families"	0.326283105360391	317
"Conserved methylation
amongst tubeworms"	0.276222373116713	317
"Contrasting methylation
amongst tubeworms"	0.180961590172278	317
"Contrasting methylation
across families"	0.222728251529128	318
"Conserved methylation
amongst tubeworms"	0.256599388685296	318
"Contrasting methylation
amongst tubeworms"	0.183685999743548	318
"Conserved methylation
across families"	0.336877834769063	318
"Conserved methylation
amongst tubeworms"	0.277356545016529	319
"Conserved methylation
across families"	0.309824523230845	319
"Contrasting methylation
amongst tubeworms"	0.201825770390949	319
"Contrasting methylation
across families"	0.233855953976823	319
"Contrasting methylation
across families"	0.23052763415089	320
"Conserved methylation
amongst tubeworms"	0.290150801820874	320
"Conserved methylation
across families"	0.347711695970628	320
"Contrasting methylation
amongst tubeworms"	0.188343159896109	320
"Contrasting methylation
across families"	0.214725327978722	321
"Conserved methylation
amongst tubeworms"	0.270429266505499	321
"Contrasting methylation
amongst tubeworms"	0.206382413084645	321
"Conserved methylation
across families"	0.34138828330448	321
"Contrasting methylation
across families"	0.220746965571773	322
"Conserved methylation
across families"	0.340725474126078	322
"Contrasting methylation
amongst tubeworms"	0.195791672285167	322
"Conserved methylation
amongst tubeworms"	0.275840932985401	322
"Contrasting methylation
across families"	0.219392003398075	323
"Conserved methylation
amongst tubeworms"	0.269100817500649	323
"Conserved methylation
across families"	0.316854769860572	323
"Contrasting methylation
amongst tubeworms"	0.189794758618352	323
"Contrasting methylation
across families"	0.229417086419887	324
"Conserved methylation
amongst tubeworms"	0.265938967844325	324
"Conserved methylation
across families"	0.319936778872613	324
"Contrasting methylation
amongst tubeworms"	0.209905199482101	324
"Contrasting methylation
across families"	0.224708012897909	325
"Conserved methylation
amongst tubeworms"	0.266624276642875	325
"Contrasting methylation
amongst tubeworms"	0.18030803142536	325
"Conserved methylation
across families"	0.310580220851862	325
"Contrasting methylation
across families"	0.197433822160905	326
"Conserved methylation
amongst tubeworms"	0.27438447501776	326
"Conserved methylation
across families"	0.329262711240181	326
"Contrasting methylation
amongst tubeworms"	0.184754607272451	326
"Contrasting methylation
across families"	0.205060353493641	327
"Conserved methylation
amongst tubeworms"	0.279463319538573	327
"Conserved methylation
across families"	0.335554108891257	327
"Contrasting methylation
amongst tubeworms"	0.17239400268573	327
"Contrasting methylation
across families"	0.204506770919463	328
"Conserved methylation
amongst tubeworms"	0.273496002074626	328
"Conserved methylation
across families"	0.326150896975827	328
"Contrasting methylation
amongst tubeworms"	0.187494211941891	328
"Contrasting methylation
across families"	0.225964478183782	329
"Conserved methylation
amongst tubeworms"	0.259326679801841	329
"Conserved methylation
across families"	0.334012814857793	329
"Contrasting methylation
amongst tubeworms"	0.175976981926918	329
"Contrasting methylation
across families"	0.229732872456796	330
"Conserved methylation
amongst tubeworms"	0.272100283022622	330
"Conserved methylation
across families"	0.317832128574344	330
"Contrasting methylation
amongst tubeworms"	0.192466110036699	330
"Contrasting methylation
across families"	0.197248438747964	331
"Conserved methylation
across families"	0.327009034050441	331
"Conserved methylation
amongst tubeworms"	0.291585388164912	331
"Contrasting methylation
amongst tubeworms"	0.180807395924569	331
"Contrasting methylation
across families"	0.243087358258948	332
"Conserved methylation
amongst tubeworms"	0.276163629337392	332
"Conserved methylation
across families"	0.320804520560562	332
"Contrasting methylation
amongst tubeworms"	0.201215938846686	332
"Contrasting methylation
across families"	0.215283781374157	333
"Conserved methylation
amongst tubeworms"	0.278350819642773	333
"Conserved methylation
across families"	0.319206380192865	333
"Contrasting methylation
amongst tubeworms"	0.186694454336655	333
"Contrasting methylation
across families"	0.269429798358063	334
"Conserved methylation
amongst tubeworms"	0.272029425744387	334
"Conserved methylation
across families"	0.306967394479408	334
"Contrasting methylation
amongst tubeworms"	0.200076210991169	334
"Contrasting methylation
across families"	0.202171307488008	335
"Conserved methylation
amongst tubeworms"	0.283604133199238	335
"Conserved methylation
across families"	0.32149567213528	335
"Contrasting methylation
amongst tubeworms"	0.203628188021247	335
"Contrasting methylation
across families"	0.24173914877488	336
"Conserved methylation
amongst tubeworms"	0.271607253413414	336
"Conserved methylation
across families"	0.311525392485516	336
"Contrasting methylation
amongst tubeworms"	0.189115159298964	336
"Conserved methylation
amongst tubeworms"	0.25911904104708	337
"Conserved methylation
across families"	0.332765491217523	337
"Contrasting methylation
amongst tubeworms"	0.187439089102054	337
"Contrasting methylation
across families"	0.23024211704445	337
"Contrasting methylation
across families"	0.234852981364214	338
"Conserved methylation
amongst tubeworms"	0.269471135012522	338
"Conserved methylation
across families"	0.297894792443406	338
"Contrasting methylation
amongst tubeworms"	0.197206275088019	338
"Contrasting methylation
across families"	0.213005428795934	339
"Conserved methylation
amongst tubeworms"	0.268428050763966	339
"Conserved methylation
across families"	0.298779062862731	339
"Contrasting methylation
amongst tubeworms"	0.194286982718624	339
"Conserved methylation
amongst tubeworms"	0.271631871258173	340
"Contrasting methylation
amongst tubeworms"	0.200689727887045	340
"Conserved methylation
across families"	0.325262248115792	340
"Contrasting methylation
across families"	0.221976622546749	340
"Contrasting methylation
across families"	0.21622596140577	341
"Conserved methylation
amongst tubeworms"	0.29160148293249	341
"Conserved methylation
across families"	0.310217939659885	341
"Contrasting methylation
amongst tubeworms"	0.200836066483387	341
"Contrasting methylation
across families"	0.205282799352493	342
"Conserved methylation
across families"	0.327935739560543	342
"Conserved methylation
amongst tubeworms"	0.270290493349289	342
"Contrasting methylation
amongst tubeworms"	0.196018453762055	342
"Contrasting methylation
across families"	0.226544236164822	343
"Conserved methylation
amongst tubeworms"	0.291039503547372	343
"Conserved methylation
across families"	0.326134322192239	343
"Contrasting methylation
amongst tubeworms"	0.19570751743926	343
"Contrasting methylation
across families"	0.205686962231058	344
"Conserved methylation
amongst tubeworms"	0.272612834572844	344
"Conserved methylation
across families"	0.336211744217054	344
"Contrasting methylation
amongst tubeworms"	0.17412858883003	344
"Contrasting methylation
across families"	0.206670707113835	345
"Conserved methylation
amongst tubeworms"	0.2705162587447	345
"Conserved methylation
across families"	0.304167349270216	345
"Contrasting methylation
amongst tubeworms"	0.184243751301574	345
"Contrasting methylation
across families"	0.194698231258298	346
"Conserved methylation
amongst tubeworms"	0.292458554071547	346
"Conserved methylation
across families"	0.333767602341833	346
"Contrasting methylation
amongst tubeworms"	0.176869110550248	346
"Contrasting methylation
across families"	0.222930801675023	347
"Conserved methylation
across families"	0.301467839678212	347
"Conserved methylation
amongst tubeworms"	0.292881626563656	347
"Contrasting methylation
amongst tubeworms"	0.191317560143912	347
"Contrasting methylation
across families"	0.223432262447792	348
"Conserved methylation
amongst tubeworms"	0.260156693820577	348
"Conserved methylation
across families"	0.316175156565869	348
"Contrasting methylation
amongst tubeworms"	0.185945117437935	348
"Contrasting methylation
across families"	0.215722024053888	349
"Conserved methylation
amongst tubeworms"	0.288619926560779	349
"Conserved methylation
across families"	0.334212728505522	349
"Contrasting methylation
amongst tubeworms"	0.177561126790799	349
"Contrasting methylation
across families"	0.231176760642405	350
"Conserved methylation
amongst tubeworms"	0.286400593489623	350
"Conserved methylation
across families"	0.337145173871504	350
"Contrasting methylation
amongst tubeworms"	0.182468492404008	350
"Contrasting methylation
across families"	0.244725843003457	351
"Conserved methylation
amongst tubeworms"	0.272919811340469	351
"Conserved methylation
across families"	0.303823705836683	351
"Contrasting methylation
amongst tubeworms"	0.19262989041617	351
"Contrasting methylation
across families"	0.203084166011746	352
"Conserved methylation
amongst tubeworms"	0.264596764402816	352
"Conserved methylation
across families"	0.30500875776768	352
"Contrasting methylation
amongst tubeworms"	0.173746106347657	352
"Conserved methylation
amongst tubeworms"	0.273357631315864	353
"Conserved methylation
across families"	0.3355834928485	353
"Contrasting methylation
amongst tubeworms"	0.170984869081017	353
"Contrasting methylation
across families"	0.213960888709296	353
"Contrasting methylation
across families"	0.193516831978962	354
"Conserved methylation
amongst tubeworms"	0.268626659083637	354
"Conserved methylation
across families"	0.316465845098534	354
"Contrasting methylation
amongst tubeworms"	0.198494894935247	354
"Contrasting methylation
across families"	0.208477573908345	355
"Conserved methylation
amongst tubeworms"	0.285853701873484	355
"Conserved methylation
across families"	0.324382426780086	355
"Contrasting methylation
amongst tubeworms"	0.189958613720476	355
"Contrasting methylation
across families"	0.211410892703743	356
"Conserved methylation
amongst tubeworms"	0.269040590773641	356
"Conserved methylation
across families"	0.317062076533821	356
"Contrasting methylation
amongst tubeworms"	0.20207557826	356
"Contrasting methylation
across families"	0.223970932561925	357
"Conserved methylation
across families"	0.35296363972484	357
"Conserved methylation
amongst tubeworms"	0.262958560919282	357
"Contrasting methylation
amongst tubeworms"	0.180497286188988	357
"Contrasting methylation
across families"	0.224829035737645	358
"Conserved methylation
amongst tubeworms"	0.280900817400045	358
"Contrasting methylation
amongst tubeworms"	0.184075914719927	358
"Conserved methylation
across families"	0.31991451685313	358
"Conserved methylation
amongst tubeworms"	0.281166862328787	359
"Conserved methylation
across families"	0.284999577746992	359
"Contrasting methylation
amongst tubeworms"	0.171667493289883	359
"Contrasting methylation
across families"	0.220935697366106	359
"Contrasting methylation
across families"	0.234713882183454	360
"Conserved methylation
amongst tubeworms"	0.254454126408661	360
"Conserved methylation
across families"	0.328170344429616	360
"Contrasting methylation
amongst tubeworms"	0.195987336722878	360
"Conserved methylation
amongst tubeworms"	0.279263020583826	361
"Conserved methylation
across families"	0.323556218567975	361
"Contrasting methylation
amongst tubeworms"	0.16931647741003	361
"Contrasting methylation
across families"	0.256668648246494	361
"Contrasting methylation
across families"	0.209881367225789	362
"Conserved methylation
amongst tubeworms"	0.258380006969433	362
"Conserved methylation
across families"	0.319863305801394	362
"Contrasting methylation
amongst tubeworms"	0.189865037807498	362
"Contrasting methylation
across families"	0.219714708084994	363
"Conserved methylation
amongst tubeworms"	0.282331495351399	363
"Conserved methylation
across families"	0.31721360396443	363
"Contrasting methylation
amongst tubeworms"	0.176987587785894	363
"Conserved methylation
amongst tubeworms"	0.289276515760612	364
"Conserved methylation
across families"	0.322036091638956	364
"Contrasting methylation
amongst tubeworms"	0.182590761414893	364
"Contrasting methylation
across families"	0.235976909020832	364
"Contrasting methylation
across families"	0.239717788149962	365
"Conserved methylation
amongst tubeworms"	0.276586149367533	365
"Conserved methylation
across families"	0.312151297862447	365
"Contrasting methylation
amongst tubeworms"	0.178041423367557	365
"Contrasting methylation
across families"	0.226485840975739	366
"Conserved methylation
amongst tubeworms"	0.298500689896052	366
"Contrasting methylation
amongst tubeworms"	0.197612618062166	366
"Conserved methylation
across families"	0.322472386680867	366
"Contrasting methylation
across families"	0.220094520716453	367
"Conserved methylation
amongst tubeworms"	0.266395767180824	367
"Contrasting methylation
amongst tubeworms"	0.19742669806094	367
"Conserved methylation
across families"	0.321061576107419	367
"Contrasting methylation
across families"	0.20243762981601	368
"Conserved methylation
amongst tubeworms"	0.274304074195105	368
"Conserved methylation
across families"	0.303101869821157	368
"Contrasting methylation
amongst tubeworms"	0.188727620754238	368
"Contrasting methylation
across families"	0.223591666237094	369
"Conserved methylation
amongst tubeworms"	0.290292166246504	369
"Conserved methylation
across families"	0.339955385594637	369
"Contrasting methylation
amongst tubeworms"	0.179750326118554	369
"Contrasting methylation
across families"	0.21418465110696	370
"Conserved methylation
amongst tubeworms"	0.284040730121962	370
"Conserved methylation
across families"	0.297111666322094	370
"Contrasting methylation
amongst tubeworms"	0.2133804480846	370
"Contrasting methylation
across families"	0.241360967620261	371
"Conserved methylation
across families"	0.32205456201734	371
"Conserved methylation
amongst tubeworms"	0.289207472817795	371
"Contrasting methylation
amongst tubeworms"	0.185936544936817	371
"Contrasting methylation
across families"	0.229604133529325	372
"Conserved methylation
amongst tubeworms"	0.290457817579096	372
"Conserved methylation
across families"	0.324357921417463	372
"Contrasting methylation
amongst tubeworms"	0.199421075103122	372
"Contrasting methylation
across families"	0.218003331974451	373
"Conserved methylation
amongst tubeworms"	0.270040641150018	373
"Conserved methylation
across families"	0.315940967686521	373
"Contrasting methylation
amongst tubeworms"	0.202408935782302	373
"Contrasting methylation
across families"	0.209424726105321	374
"Conserved methylation
amongst tubeworms"	0.269115891402548	374
"Conserved methylation
across families"	0.334730854172679	374
"Contrasting methylation
amongst tubeworms"	0.180868003802762	374
"Contrasting methylation
across families"	0.242266293687621	375
"Conserved methylation
amongst tubeworms"	0.297056923615746	375
"Conserved methylation
across families"	0.332386303424532	375
"Contrasting methylation
amongst tubeworms"	0.190211917400696	375
"Contrasting methylation
across families"	0.23614055580443	376
"Conserved methylation
amongst tubeworms"	0.280629928211205	376
"Conserved methylation
across families"	0.325260280162889	376
"Contrasting methylation
amongst tubeworms"	0.175519502585344	376
"Contrasting methylation
across families"	0.222437985818515	377
"Conserved methylation
amongst tubeworms"	0.272517705208344	377
"Conserved methylation
across families"	0.326929052754865	377
"Contrasting methylation
amongst tubeworms"	0.183293899196709	377
"Contrasting methylation
across families"	0.22894905613415	378
"Conserved methylation
amongst tubeworms"	0.282929882448686	378
"Conserved methylation
across families"	0.306600629223192	378
"Contrasting methylation
amongst tubeworms"	0.184531318504901	378
"Contrasting methylation
across families"	0.229327711372563	379
"Conserved methylation
amongst tubeworms"	0.292980573913156	379
"Conserved methylation
across families"	0.321501688664504	379
"Contrasting methylation
amongst tubeworms"	0.193458839167329	379
"Contrasting methylation
across families"	0.21243386672181	380
"Conserved methylation
amongst tubeworms"	0.284192745578872	380
"Conserved methylation
across families"	0.331411325531358	380
"Contrasting methylation
amongst tubeworms"	0.196933629256359	380
"Contrasting methylation
across families"	0.233566409408099	381
"Conserved methylation
across families"	0.331395067846319	381
"Conserved methylation
amongst tubeworms"	0.298469402953968	381
"Contrasting methylation
amongst tubeworms"	0.190878473580878	381
"Contrasting methylation
across families"	0.218766621804263	382
"Conserved methylation
amongst tubeworms"	0.271796271089475	382
"Conserved methylation
across families"	0.311563990327445	382
"Contrasting methylation
amongst tubeworms"	0.20017598190054	382
